Orthogroup	Adipose	Adrenal	Brain	Colon	Heart	Liver	Muscle	Pituitary	Skin	Spleen	Thyroid	Lung	Testis	angle_diagonal	orth_component
OG0001472	0.423929542474094	0.545078758808193	0.0544325949899691	0.162880635920435	0.488509494167614	0.301456133687443	0.345087026355821	0.453311479740219	1.19196458301305	0.369270198737267	0.446528222452815	1.20074447039623	0.0271921230276649	37.02357746608795	"[-0.03840779  0.08274143 -0.40790473 -0.29945669  0.02617217 -0.16088119
 -0.1172503  -0.00902585  0.72962726 -0.09306713 -0.01580911  0.73840714
 -0.4351452 ]"
OG0001473	0.941374911301415	0.541702882925904	0.357292047741128	1.14464289997613	0.817309561235879	0.615165140486725	0.623397149372958	0.499091243405204	0.97636944204226	0.805038480661122	0.969257437884434	1.20580999280151	0.0241297112915035	23.550769381721896	"[ 0.20902253 -0.19064949 -0.37506033  0.41229052  0.08495718 -0.11718724
 -0.10895523 -0.23326113  0.24401707  0.0726861   0.23690506  0.47345762
 -0.70822267]"
OG0001474	0.945572011030956	0.897424972178501	1.18131339843422	1.15881412423648	0.807297061013757	0.735365547450309	0.509938313121287	0.725805971279693	0.681905478022529	0.671378155033835	0.818915707023725	0.639690330154925	0.108348660428915	19.220120460591318	"[ 0.18543588  0.13728884  0.42117727  0.39867799  0.04716093 -0.02477059
 -0.25019782 -0.03433016 -0.07823066 -0.08875798  0.05877957 -0.1204458
 -0.65178747]"
OG0001475	0.13873726049083	0.087033331171843	0.93697535576544	0.158067577410092	0.117960589262608	0.365630848410816	0.142132961707418	0.195585482848374	0.222638300264828	0.144775092026863	0.102262712224538	0.296055156126015	0.155058548177118	42.520551499825	"[-0.09687145 -0.14857538  0.70136665 -0.07754113 -0.11764812  0.13002214
 -0.09347575 -0.04002323 -0.01297041 -0.09083362 -0.133346    0.06044645
 -0.08055016]"
OG0001476	0.888004665229587	1.01337571318965	1.09505903141084	0.991847085142344	0.947523781900186	0.86943717810299	1.00136809701995	0.805065265276793	0.857044002682918	0.957770628570847	0.914422147286904	0.870063267282302	0.339190380809007	11.182286964846146	"[-4.70045840e-04  1.24901002e-01  2.06584320e-01  1.03372374e-01
  5.90490708e-02 -1.90375330e-02  1.12893386e-01 -8.34094458e-02
 -3.14307084e-02  6.92959175e-02  2.59474362e-02 -1.84114438e-02
 -5.49284330e-01]"
OG0001477	0.479133243420799	0.546155428473574	0.328451883347815	0.477650952792288	0.998670103659318	0.724946538209666	1.23081448639968	0.521775169029427	0.671995856161226	0.330198258615173	0.678930182765876	0.438287719227775	0.26365130136766	24.06473846155008	"[-0.11245607 -0.04543389 -0.26313743 -0.11393836  0.40708079  0.13335722
  0.63922517 -0.06981415  0.08040654 -0.26139106  0.08734087 -0.1533016
 -0.32793802]"
OG0001478	0.171740704466279	0.334937531684932	1.15393688876142	0.277709147823896	0.366782671154578	0.149816789130589	0.295466478105338	0.340969329838539	0.0737175844390253	0.138833083512541	0.567318661124732	0.309073718677551	0.36433070273464	36.92080593986801	"[-0.17784647 -0.01464964  0.80434971 -0.07187803  0.01719549 -0.19977039
 -0.0541207  -0.00861785 -0.27586959 -0.21075409  0.21773148 -0.04051346
  0.01474353]"
OG0001479	0.463880196834909	0.514533481275709	0.448756711216638	0.724275941430387	0.534047781731033	0.63670298972226	0.624519888480155	0.533998135213522	0.59077130947361	0.66840295988403	0.469889995930201	0.521973333063304	0.549336564033488	8.188495534910384	"[-0.09620359 -0.04555031 -0.11132708  0.16419215 -0.02603601  0.0766192
  0.0644361  -0.02608566  0.03068752  0.10831917 -0.0901938  -0.03811046
 -0.01074723]"
OG0001480	0.300315518373005	0.44586197083399	0.572319721475788	0.202278010904884	0.372639195271093	0.0970087050732549	0.261533222014058	1.26416261507472	0.240902646210208	0.0345882161416038	0.487499328167809	0.250370510004683	0.300098407486141	38.406348343867144	"[-0.07119049  0.07435597  0.20081372 -0.16922799  0.00113319 -0.2744973
 -0.10997278  0.89265661 -0.13060336 -0.33691779  0.11599332 -0.1211355
 -0.0714076 ]"
OG0001481	0.238630604592038	0.299173744896644	0.128998565129665	0.0786010320283446	0.205447264818353	0.128553257871889	0.495201910377792	0.388345838642204	0.2300406430898	0.158472136324427	0.147744544973281	0.117956458758961	0.241325861562557	27.30519940805236	"[ 0.01874662  0.07928976 -0.09088542 -0.14128296 -0.01443672 -0.09133073
  0.27531792  0.16846185  0.01015665 -0.06141185 -0.07213944 -0.10192753
  0.02144187]"
OG0001482	0.297704864559478	0.372308372061088	0.183923991136012	0.721717293528356	0.420329672731205	0.215398822243498	0.472541320508681	0.48184382196635	0.51907650980271	0.265062988159777	0.287150683423707	0.164226026080865	0.632369237530347	23.26979261326112	"[-0.08949926 -0.01489575 -0.20328013  0.33451317  0.03312555 -0.1718053
  0.0853372   0.0946397   0.13187239 -0.12214114 -0.10005344 -0.2229781
  0.24516511]"
